st1,st2,st3,lon,lat,area
960627,960583,93012,139.989519194712,36.0493073850657,131567069.19955036
960627,92110,960583,140.021005915725,36.1045761376377,1966920.9249556307
020965,960588,950213,140.23519212162898,36.7036536762258,87068072.4729396
960588,020965,960585,140.192308470423,36.8042237515458,175639630.59171122
020965,950213,960581,140.348484427932,36.7205085759006,128515779.53710485
950212,020965,960581,140.388430132962,36.7910098927305,103585628.66814932
950207,950204,950206,139.45165097358,37.34884718175599,134316903.509365
020963,970801,950206,139.323976255662,37.1620659000855,180847531.24057648
970801,950207,950206,139.40952230686798,37.2033528006492,178494097.49393344
950207,970801,960563,139.48345281307797,37.1348431916286,191789390.02268982
970801,020963,950220,139.277498413911,36.9843817792746,310453014.5327127
93001,960589,950222,139.44049059639602,36.443343685161594,314767291.3365424
93001,950222,93005,139.39202089718398,36.2756194659276,308243100.2864917
93011,93001,93005,139.43664856730402,36.1102614517161,295961828.40314317
93007,93001,93011,139.53382376547899,36.099021222184795,255615292.46952078
960563,020949,960586,139.618459237752,36.979327306439096,291164607.7099444
970801,020949,960563,139.48396691166298,36.9984431203332,180275766.28757712
960589,020949,950220,139.393007241873,36.751695712875,337286769.32543707
020949,970801,950220,139.363558563702,36.8892686085429,280957889.19292486
071163,960589,950220,139.31663847617997,36.6617349248535,183779086.27122682
960589,071163,950222,139.351795403469,36.545725201986,198471330.78242266
960752,071163,950220,139.172033711436,36.633432751687195,198584514.71514592
071163,020956,950222,139.27315197859798,36.426909485745895,109852768.4989878
020956,071163,960752,139.181943643677,36.4661159183772,358331598.0065136
960586,960587,950217,139.88577921974698,36.866374947138,204782880.87993813
960587,950219,950217,139.92501387255598,36.7395090173331,189228470.1411482
950215,020951,960582,139.975419874785,36.370427617164296,97253165.78283662
950219,020951,950215,139.953989374716,36.4698313277991,133904712.2277996
960582,020951,93003,139.88628796220098,36.3166864378197,178972704.37561047
960535,091175,020895,140.91792002201097,41.0846748162972,211722243.17625803
02P103,091175,960535,140.876389222173,40.98396166461959,156137062.92985585
091175,960541,020899,140.95244293604102,40.710822959221794,450632363.79478323
091175,010844,960541,140.853957335586,40.795623536982596,157583217.63418224
091175,02P103,010844,140.872574640336,40.880258417981395,33245892.05675509
950157,950159,020899,141.14462309277002,40.3833540103917,296245842.8899658
020902,950157,020899,141.027268859367,40.43551098717239,205378830.95710048
950159,950157,020904,141.12477151146,40.2256239309771,188988553.966641
950157,950183,020904,140.95600482648302,40.2003905698989,241210389.3303579
950157,020902,950183,140.92105177880399,40.314008798939696,261920379.8595561
960551,940030,02P104,139.762216740564,39.9297183298299,35375538.61682723
940030,960551,020923,139.862885599338,39.9822409783731,128954095.90541801
940030,020923,020921,139.922422218414,40.131646696640395,247062518.34657133
02P104,940030,950154,139.788606268014,40.1585318141931,
940030,020921,950154,139.89663040785302,40.290945495834,
950186,020923,960552,140.046873415383,39.949852198908296,134405309.1546624
950186,960552,950188,140.12310702792598,39.8027362303098,169165023.99337864
950185,950186,950188,140.242183225782,39.8630861937099,389435659.3715841
950186,950185,950182,140.25199589441698,40.0673485271004,384301304.22721237
950186,950182,950184,140.13423686816398,40.147480406777696,325495537.58386195
020923,950186,950184,140.048190586986,40.0903340419857,122242931.45568357
960553,020926,020908,140.70770354242802,39.584454968619,192805166.99754032
020926,960553,950187,140.627952101703,39.6493514106591,156069372.7563569
960553,020908,950165,140.83049560866,39.648765920214,162790332.61663148
960553,950165,970798,140.82602261267098,39.812256787825504,378205198.4696327
950187,960553,970798,140.703548324658,39.8282797283712,241098407.05622843
06S058,05S054,960550,141.45693499179004,38.306886731553,18043199.512090012
940036,06S058,960550,141.44475915616198,38.367669922626,29231895.09772748
06S058,960549,05S054,141.361015091406,38.348174066073305,91876242.44739749
06S058,020918,960549,141.303252714888,38.4291718578174,118110112.3574085
06S058,940036,020918,141.379332639468,38.437215849004495,58196994.541080475
111186,151212,940050,139.171737127764,37.8789663155409,168319625.03588024
950234,151212,111186,139.292592950973,37.8899358981396,250339.1177493546
940050,151212,950231,139.183902661089,38.093327806914594,
950231,151212,960564,139.34149528358398,38.146559789183996,
151212,950234,960564,139.374197679684,37.9679083984431,254507.59963346345
950195,940032,950196,139.852033827957,38.7455729192136,200435487.38390973
950195,950196,970799,139.94728608511198,38.592168316874705,307762064.52065593
020933,950195,970799,140.076854653626,38.603625705687904,326590274.353924
131196,940031,950192,140.14798836620997,39.2830529794989,200588009.3234185
96S007,96S006,020981,138.593868720384,35.349142693537196,33693607.169330314
96S006,93075,93076,138.64153966614597,35.2122878520567,37253320.83631714
96S006,96S007,93075,138.597241349754,35.260981861502096,15946305.54235976
960614,020986,960611,137.6750134551,35.9661589390752,164538033.87993428
960614,950274,020986,137.679557127354,35.8658205015891,122130147.71063353
950274,960614,020989,137.624469313353,35.7713723280177,96970510.19670638
950286,020991,020976,136.67091898458898,35.749024716669,212460026.83500957
020991,950282,020976,136.75483970167798,35.8270314482157,161259031.5963347
950288,020991,950286,136.68076530652502,35.6113418613315,160358221.6591165
020991,950288,940060,136.776965652195,35.5757369675103,233269382.18030316
950289,950283,940060,136.98630703929598,35.5839598571391,279951787.3010842
950283,950289,950287,137.077671435276,35.6126284149966,169391498.24280018
950283,020991,940060,136.872962594874,35.6655475458876,208848457.59091288
020991,950283,950282,136.86068296629298,35.7791591712555,123726611.30372085
950283,950287,960619,137.102996175882,35.756925323862596,318265256.7734096
950280,950283,960619,137.029209751929,35.897231957795995,328133634.70628804
950282,950283,950280,136.91672518484398,35.8823356422432,142387653.78125682
041138,021099,960611,137.596057108191,36.2550192161586,
960618,021099,041138,137.48953220174698,36.3220055451891,
020945,950210,960585,140.252978789451,37.0303555531041,148230832.89195138
020965,020945,960585,140.26516299090898,36.9145877173788,227617725.2665073
020945,020965,950212,140.34799234714498,36.8845189588887,108606991.7752248
950210,020945,020943,140.348375712138,37.116431888943,145116516.46221855
020945,950212,950211,140.436370318464,36.9879546676167,159756021.0013112
020943,020945,950211,140.44893788491498,37.1040997619457,146808643.18727908
950207,020941,950204,139.55897395687498,37.35665024903789,166991909.77701423
940040,020941,020939,139.75716736221898,37.4733161819445,163040992.44981152
020941,940040,950204,139.65487813883098,37.477373507837996,321851829.93136734
020941,950209,020939,139.783804408248,37.3457878373877,170850236.70276636
020941,950207,960563,139.57814895918298,37.2312586011234,183725841.61619258
020941,960586,950209,139.773878844237,37.1852349682803,277486784.4213897
020941,960563,960586,139.67879858654698,37.1306328833682,306408977.88081026
960587,020950,950219,139.82953336489498,36.633985840372794,171470695.36030835
020950,020951,950219,139.845614449959,36.5273994090819,114353587.61102587
950153,960537,020899,141.13111281393302,40.68506159928209,116355698.78732419
960537,091175,020899,141.06191777746199,40.78374743071199,194131412.91530237
960537,07S062,950152,141.28552238476502,40.8709405065324,207534235.50886425
07S062,960537,950153,141.22881835240202,40.7565597447525,276327169.4094968
940024,960537,950152,141.223562451378,41.039683277234396,443755377.8824687
020895,960537,940024,141.095525366367,41.1168157335507,430058116.08473396
091175,960537,020895,141.02118409123798,40.990288660190096,182849962.24898884
131196,950189,950188,140.28484546913097,39.4979287951017,240334024.42433372
950189,020926,950187,140.51255514255297,39.598227528558596,241099051.73027766
020926,950189,950190,140.500136021256,39.4575210659454,188220414.14351037
950189,131196,950190,140.393358673392,39.3875031721017,326177035.82023627
950188,950189,020924,140.37154508830199,39.7056847527615,347562314.35301256
950189,950187,020924,140.49247741386,39.7359655923747,230955517.0515393
950193,020929,020931,140.51070590749498,38.9489075483838,264119933.57259536
020929,940033,020931,140.407098739248,38.85114959748989,258764880.56924933
020929,131196,950192,140.28100884616498,39.168291613116594,243252468.0770165
950195,960555,940032,139.88393958039597,38.8862034124245,163890856.98776776
960552,020925,950188,140.09696112277797,39.666586279666504,261896201.99774548
020925,131196,950188,140.173956419145,39.4906874466423,335960669.5904535
020925,940031,131196,140.11197231484198,39.40415876104289,143111219.52007532
960551,020925,960552,139.968546172224,39.7441875630954,274383925.2927613
021100,96S006,93076,138.67830798228,35.2648116548178,94499197.66029255
020981,021100,93070,138.70220089275,35.438139868596295,132162453.6747509
96S006,021100,020981,138.64008760803299,35.3628358840812,114070031.74124177
020988,940059,950284,137.360940528867,35.7541662451314,159061233.63219124
960614,020988,020989,137.542684029366,35.7820162521855,168842668.3023773
970811,020988,950284,137.454400298622,35.6790433175088,93643559.57678634
020988,970811,020989,137.51952177249,35.680389530873995,144117727.12004587
950281,960614,960611,137.591498804067,35.9757769828413,104451320.9977985
021099,950281,960611,137.575690441728,36.0538695031416,96295996.11121216
950281,020988,960614,137.514257192334,35.886082469523,89569432.12031858
950218,020950,960587,139.72813686222597,36.656329655434504,222757695.29012382
020949,950218,960586,139.629486044961,36.8355866446095,367222786.73422194
950218,960587,960586,139.745789103492,36.8036311011501,263372060.82196784
950218,020949,960589,139.524442397043,36.7171295628357,155809631.28974295
93001,950218,960589,139.53676882427698,36.5247872579898,221804007.02873453
020951,940043,93003,139.79918175702602,36.3503973350595,196558878.7489849
020950,940043,020951,139.77993874485298,36.4617065956869,111740211.84038785
940043,93007,93003,139.710594993255,36.227292132810895,220833168.18590876
940043,93001,93007,139.621195120803,36.2577861807678,240918722.88909504
940043,950218,93001,139.61537141989797,36.4506855965637,299096735.2317276
950218,940043,020950,139.68552828017698,36.5315008092342,106811445.96453205
131196,960554,950190,140.433378667659,39.2707824873375,166686435.26976135
020929,960554,131196,140.39590183904997,39.179918058355796,188333836.8487947
960554,020929,950193,140.51384702001897,39.0978723140841,127429626.60908745
020928,960554,950193,140.60307778605,39.128475602782494,115998890.61294562
950190,960554,020928,140.579808609867,39.2201666704254,141309637.53791028
020929,020930,940033,140.302511235711,38.9131259205711,303568841.1183978
020930,020929,950192,140.250262677756,39.0483177627015,298709034.39389336
940033,020930,020933,140.226909709953,38.7711523523478,169991384.37441328
020930,950195,020933,140.106465408921,38.771528084104204,369730437.0868682
960555,020930,950192,140.07699833592298,39.035517298875895,270219876.76816016
020930,960555,950195,140.008802592846,38.9007011885019,304504279.0688038
020925,950191,940031,139.989314378529,39.373496221270194,81609131.2035912
950191,960551,950194,139.754144457873,39.4236375826326,
950191,020925,960551,139.922883532278,39.537626190298504,
940032,950191,950194,139.740787427043,39.09149372634,528265510.14339364
960555,950191,940032,139.867387932393,39.034968836061,120117074.25207648
940031,950191,950192,140.025330429897,39.2523904397262,263051844.8539364
950191,960555,950192,139.985086568019,39.124828609518296,227943949.63602236
93072,021100,93076,138.72596853574797,35.276438666000395,45157092.51035614
93072,93043,93038,138.837512220264,35.2421951266968,120568564.75044967
93072,93076,93043,138.78414763392297,35.192862141488696,136616319.89743662
93072,93038,93070,138.808241550957,35.3710401105765,103786058.91810095
021100,93072,93070,138.75679753587298,35.3840943253578,60283163.220815584
940058,021099,960618,137.406852880506,36.1750286376831,154291367.79152235
940058,950281,021099,137.464129322289,36.070977614826,146117224.401442
940058,020990,960619,137.195984726097,36.0590240653005,302900360.8085107
950281,940058,020988,137.430811181103,35.9714038961937,216094163.26713818
020990,940058,950279,137.178154715943,36.2003019251016,262147500.31305242
940058,960618,950279,137.27230941286498,36.2487567671328,164718185.13635984
940059,940058,960619,137.251927194624,35.94577546962599,135443217.29079598
020988,940058,940059,137.335322510925,35.9137514813451,333443916.09137684
